"","web_date","type","desc_title","proposal_id","proposal_link","period","status","proposal_filename"
"41","29.07.1999","RV","Poststrukturgesetz, Post-Betriebsverfassungsgesetz u.a., Änderung","1765 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01765/index.shtml","XX","5","XX_1765dB"
"42","29.07.1999","RV","12. Wiederauffüllung der Mittel der Internationalen Entwicklungsorganisation","1762 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01762/index.shtml","XX","5","XX_1762dB"
"43","29.07.1999","RV","8. allgemeine Wiederauffüllung der Mittel des Afrikanischen Entwicklungsfonds","1761 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01761/index.shtml","XX","5","XX_1761dB"
"44","29.07.1999","RV","Datenschutzgesetz 2000 - DSG","1613 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01613/index.shtml","XX","5","XX_1613dB"
"45","29.07.1999","RV","Sicherheitspolizeigesetz, Änderung (SPG-Novelle 1999)","1479 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01479/index.shtml","XX","5","XX_1479dB"
"46","29.07.1999","RV","Wasserrechtsgesezt, Änderung (WRG-Novelle 1998)","1199 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01199/index.shtml","XX","5","XX_1199dB"
"47","29.07.1999","A","Beseitigung behindertendiskriminierender Bestimmungen, Änderung","1173/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01173/index.shtml","XX","5","XX_1173A"
"48","29.07.1999","A","Rundfunkgebührengesetz; Fernmeldegebührengesetz, Rundfunkverordnung u.a., Änderung","1163/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01163/index.shtml","XX","5","XX_1163A"
"49","29.07.1999","A","XX. GP des Nationalrates vorzeitig beendet wird","1161/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01161/index.shtml","XX","5","XX_1161A"
"50","29.07.1999","A","Nachtschwerarbeitsgesetz, Urlaubsgesetz u.a., Änderung","1150/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01150/index.shtml","XX","5","XX_1150A"
"51","29.07.1999","A","Arbeitsmarktservicegesetz, Arbeitsmarktförderungsgesetz u.a., Änderung","1145/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01145/index.shtml","XX","5","XX_1145A"
"52","29.07.1999","A","Öffentlicher Personennah- und Regionalverkehrsgesetz 1999 - ÖPNRV-G 1999","1132/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01132/index.shtml","XX","5","XX_1132A"
"53","29.07.1999","A","(Kraftfahrliniengesetz - KflG)","1118/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01118/index.shtml","XX","5","XX_1118A"
"54","29.07.1999","A","Journalistengesetz, Änderung","1114/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01114/index.shtml","XX","5","XX_1114A"
"55","22.07.1999","RV","Überweisungsgesetz, Finalitätsgesetz; Konkursordnung, Ausgleichsordnung u.a., Änderung","1793 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01793/index.shtml","XX","5","XX_1793dB"
"56","16.07.1999","A","Abfallwirtschaftsgesetz, Änderung (Abfallwirtschaftsgesetz-Novelle 1999)","1182/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01182/index.shtml","XX","2","XX_1182A"
"57","16.07.1999","A","Allgemeine Sozialversicherungsgesetz, Gewerbliche Sozialversicherungsgesetz u.a., Änderung","1151/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01151/index.shtml","XX","5","XX_1151A"
"58","16.07.1999","A","Allgemeine Sozialversicherungsgesetz, Gewerbliche Sozialversicherungsgesetz, Änderung","1146/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01146/index.shtml","XX","5","XX_1146A"
"59","16.07.1999","A","Gewerbliches Sozialversicherungsgesetz, Änderung","892/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00892/index.shtml","XX","5","XX_892A"
"60","16.07.1999","A","Allgemeine Gewerbliche Bauern-Sozialversicherungsgesetz","807/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00807/index.shtml","XX","5","XX_807A"
"61","16.07.1999","A","Karenzurlaubszuschußgesetz, Karenzgeldgesetz, Änderung","504/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00504/index.shtml","XX","5","XX_504A"
"62","16.07.1999","A","Elternkarenzurlaubsgesetz, Änderung","502/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00502/index.shtml","XX","5","XX_502A"
"63","15.07.1999","RV","Gefahrgutbeförderungsgesetz, Änderung","1833 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01833/index.shtml","XX","5","XX_1833dB"
"64","15.07.1999","A","Wasserrechtsgesetz, Änderung","1071/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01071/index.shtml","XX","5","XX_1071A"
"65","15.07.1999","A","Wohnungsgemeinnützigkeitsgesetz, Änderung","1013/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01013/index.shtml","XX","5","XX_1013A"
"66","15.07.1999","A","Unlauterer Wettbewerb, Änderung","367/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00367/index.shtml","XX","5","XX_367A"
"67","14.07.1999","RV","Bundesstraßenfinanzierungsgesetz, ASFINAG-Ermächtigungsgesetz, Änderung","1853 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01853/index.shtml","XX","5","XX_1853dB"
"68","14.07.1999","A","Bundesabgabenordnung, Änderung","1181/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01181/index.shtml","XX","2","XX_1181A"
"69","13.07.1999","GABR","Bundesverfassungsgesetz, mit dem das Bundes-Verfassungsgesetz geändert wird","1978 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01978/index.shtml","XX","2","XX_1978dB"
"70","13.07.1999","A","Finanzausgleichsgesetz, Bundesabgabenordnung, Änderung","1177/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01177/index.shtml","XX","2","XX_1177A"
"71","13.07.1999","A","Finanzausgleichsgesetz, Bundesabgabenordnung, Änderung","1175/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01175/index.shtml","XX","2","XX_1175A"
"72","13.07.1999","A","Allgemeines Behinderten-Gleichstellungsgesetz","1159/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01159/index.shtml","XX","5","XX_1159A"
"73","13.07.1999","A","atomfreies Österreich","1156/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01156/index.shtml","XX","2","XX_1156A"
"74","13.07.1999","A","Regionalradiogesetz, Änderung","1021/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01021/index.shtml","XX","5","XX_1021A"
"75","13.07.1999","A","Bankwesengesetz, Änderung","252/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00252/index.shtml","XX","2","XX_252A"
"76","09.07.1999","A","Universitäts-Studiengesetz - UniStG, Änderung","910/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00910/index.shtml","XX","2","XX_910A"
"77","08.07.1999","A","Umweltverträglichkeitsprüfungsgesetz - UVP-G","1057/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01057/index.shtml","XX","2","XX_1057A"
"78","08.07.1999","A","Wehrgesetz, Änderung","671/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00671/index.shtml","XX","2","XX_671A"
"79","06.07.1999","RV","Wohnrechtsnovelle 1999 - WRN 1999","1674 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01674/index.shtml","XX","2","XX_1674dB"
"80","06.07.1999","A","Wohnungsgemeinnützigkeitsgesetz, Änderung","1010/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01010/index.shtml","XX","2","XX_1010A"
"81","06.07.1999","A","Namensänderungsgesetz, Änderung","669/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00669/index.shtml","XX","2","XX_669A"
"82","06.07.1999","A","Strafprozeßordnung, Exekutionsordnung, Änderung","132/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00132/index.shtml","XX","2","XX_132A"
"83","01.07.1999","BUA","Bundesgesetz über den unabhängigen Bundesasylsenat","1946 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01946/index.shtml","XX","5","XX_1946dB"
"84","01.07.1999","BUA","Versicherungsaufsichtsgesetz","1895 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01895/index.shtml","XX","5","XX_1895dB"
"85","01.07.1999","BUA","Normverbrauchsabgabegesetz","1859 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01859/index.shtml","XX","5","XX_1859dB"
"86","01.07.1999","RV","Bundesgesetz über Aufgaben und Organisation des auswärtigen Dienstes - Statut","1852 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01852/index.shtml","XX","5","XX_1852dB"
"87","01.07.1999","RV","Gelegenheitsverkehrs-Gesetz 1996, Änderung","1834 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01834/index.shtml","XX","5","XX_1834dB"
"88","01.07.1999","RV","Bundes-Gleichbehandlungsgesetz, Ausschreibungsgesetz u.a., Änderung","1831 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01831/index.shtml","XX","5","XX_1831dB"
"89","01.07.1999","RV","Medizinproduktegesetz, AIDS-Gesetz 1993, Änderung","1778 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01778/index.shtml","XX","5","XX_1778dB"
"90","01.07.1999","RV","Hebammengesetz, Gesundheits- und Krankenpflegegesetz, Änderung","1777 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01777/index.shtml","XX","5","XX_1777dB"
"91","01.07.1999","RV","Kartellgesetznovelle 1999","1775 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01775/index.shtml","XX","5","XX_1775dB"
"92","01.07.1999","RV","Bundesgesetz über den Verkehr mit Speisesalz, Änderung","1774 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01774/index.shtml","XX","5","XX_1774dB"
"93","01.07.1999","RV","Bundesgesetz über die Veräußerung von unbeweglichem Bundesvermögen","1770 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01770/index.shtml","XX","5","XX_1770dB"
"94","01.07.1999","RV","Familienlastenausgleichsgesetz 1967, Änderung","1767 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01767/index.shtml","XX","5","XX_1767dB"
"95","01.07.1999","RV","Steuerreformgesetz 2000","1766 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01766/index.shtml","XX","5","XX_1766dB"
"96","01.07.1999","RV","Dienstrechts-Novelle 1999","1764 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01764/index.shtml","XX","5","XX_1764dB"
"97","01.07.1999","RV","EWR-Psychotherapiegesetz","1759 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01759/index.shtml","XX","5","XX_1759dB"
"98","01.07.1999","RV","EWR-Psychologengesetz","1758 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01758/index.shtml","XX","5","XX_1758dB"
"99","01.07.1999","RV","Pflanzenschutzgrundsatzgesetz","1750 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01750/index.shtml","XX","5","XX_1750dB"
"100","01.07.1999","RV","Budgetüberschreitungsgesetz 1999","1722 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01722/index.shtml","XX","5","XX_1722dB"
"101","01.07.1999","RV","6. BFG-Novelle 1999","1717 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01717/index.shtml","XX","5","XX_1717dB"
"102","01.07.1999","RV","Tiergesundheitsgesetz; Bangseuchen-Gesetz, Rinderleukosegesetz, Änderung","1712 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01712/index.shtml","XX","5","XX_1712dB"
"103","01.07.1999","RV","Eherechts-Änderungsgesetz 1999 (EheRÄG 1999)","1653 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01653/index.shtml","XX","5","XX_1653dB"
"104","01.07.1999","RV","Umweltinformationsgesetz, Änderung (UIG-Novelle 1999)","1652 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01652/index.shtml","XX","5","XX_1652dB"
"105","01.07.1999","RV","Futtermittelgesetz 1999 - FMG 1999","1648 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01648/index.shtml","XX","5","XX_1648dB"
"106","01.07.1999","RV","Markenrechts-Novelle 1999","1643 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01643/index.shtml","XX","5","XX_1643dB"
"107","01.07.1999","RV","Euro-Währungsangabengesetz - EWAG","1639 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01639/index.shtml","XX","5","XX_1639dB"
"108","01.07.1999","A","Arbeitsvertragsrechts-Anpassungsgesetz, Arbeitskräfteüberlassungsgesetz u.a., Änderung","1103/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01103/index.shtml","XX","5","XX_1103A"
"109","01.07.1999","A","Allgemeine Sozialversicherungsgesetz, Änderung","1102/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01102/index.shtml","XX","5","XX_1102A"
"110","01.07.1999","A","Opfer des Nationalsozialismus, Änderung","1100/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01100/index.shtml","XX","5","XX_1100A"
"111","01.07.1999","A","Blutsicherheitsgesetz, Änderung","1097/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01097/index.shtml","XX","5","XX_1097A"
"112","01.07.1999","A","Weingesetz 1985 AMA-Gesetz","1094/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01094/index.shtml","XX","5","XX_1094A"
"113","01.07.1999","A","Presseförderungsgesetz, Änderung","1093/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01093/index.shtml","XX","5","XX_1093A"
"114","01.07.1999","A","(Tiertransportgesetz, Führerscheingesetz u.a., Änderung","1092/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01092/index.shtml","XX","5","XX_1092A"
"115","01.07.1999","A","Umweltkontrollgesetz, Änderung","1086/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01086/index.shtml","XX","5","XX_1086A"
"116","01.07.1999","A","Apothekerkammergesetz, Änderung","1084/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01084/index.shtml","XX","5","XX_1084A"
"117","01.07.1999","A","Patentanwaltsgesetz, Änderung","1067/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01067/index.shtml","XX","5","XX_1067A"
"118","01.07.1999","A","Allgemeine bürgerliche Gesetzbuch, Forstgesetz, Änderung","1062/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01062/index.shtml","XX","2","XX_1062A"
"119","01.07.1999","A","(Flugunfall-Untersuchungs-Gesetz - FlUG)","1048/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01048/index.shtml","XX","5","XX_1048A"
"120","01.07.1999","A","für ein atomfreies Österreich","989/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00989/index.shtml","XX","2","XX_989A"
"121","01.07.1999","A","Bundes-Sportförderungsgesetzes, Änderung","591/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00591/index.shtml","XX","2","XX_591A"
"122","30.06.1999","A","Fremdengesetz, Änderung","1079/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01079/index.shtml","XX","2","XX_1079A"
"123","30.06.1999","A","Arbeitslosenversicherungsgesetz, Karenzgeldgesetz, Änderung","478/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00478/index.shtml","XX","2","XX_478A"
"124","18.06.1999","A","Bundes-Verfassungsgesetz, Änderung","1169/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01169/index.shtml","XX","2","XX_1169A"
"125","18.06.1999","A","Abfallwirtschaftsgesetz, Änderung (Abfallwirtschaftsgesetz-Novelle 1999)","1168/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01168/index.shtml","XX","2","XX_1168A"
"126","18.06.1999","A","(Umweltverträglichkeitsprüfungsgesetz, UVP-G)","1167/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01167/index.shtml","XX","2","XX_1167A"
"127","18.06.1999","A","Gewerbeordnung, Änderung","1166/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01166/index.shtml","XX","2","XX_1166A"
"128","18.06.1999","A","Bundes-Sportförderungsgesetzes 1969,","1164/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01164/index.shtml","XX","2","XX_1164A"
"129","18.06.1999","A","(ORF-Gesetz, ORF-G)","1157/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01157/index.shtml","XX","2","XX_1157A"
"130","18.06.1999","A","Arbeitsverhältnisgesetz; Gewerbeordnung, Angestelltengesetz, Gutsangestelltengesetz u.a., Änderung; Arbeiter-Abfertigungsgesetz, Aufhebung","1155/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01155/index.shtml","XX","2","XX_1155A"
"131","18.06.1999","A","Arbeitslosenversicherungsgesetz 1977,","1154/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01154/index.shtml","XX","2","XX_1154A"
"132","18.06.1999","A","Gewerbeordnung, Änderung","1153/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01153/index.shtml","XX","2","XX_1153A"
"133","18.06.1999","A","Bundesverfassungsgesetz, Änderung","1152/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01152/index.shtml","XX","2","XX_1152A"
"134","18.06.1999","A","Strafprozeßordnung, Änderung","1149/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01149/index.shtml","XX","2","XX_1149A"
"135","18.06.1999","A","Arbeitsmarktservicegesetz, Änderung","1039/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01039/index.shtml","XX","5","XX_1039A"
"136","18.06.1999","A","Mutterschutzgesetz, Eltern-Karenzurlaubsgesetz, Änderung","951/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00951/index.shtml","XX","4","XX_951A"
"137","18.06.1999","A","B-VG, Änderung","716/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00716/index.shtml","XX","5","XX_716A"
"138","18.06.1999","A","Presseförderungsgesetz, Änderung","154/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00154/index.shtml","XX","5","XX_154A"
"139","18.06.1999","A","Bundes-Verfassungsgesetz in der Fassung von 1929, Änderung","147/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00147/index.shtml","XX","4","XX_147A"
"140","18.06.1999","A","Parteiengesetz, Geschäftsordnungsgesetz u.a., Änderung","146/A","https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00146/index.shtml","XX","5","XX_146A"
"141","17.06.1999","RV","Strafvollzugsnovelle 1999","1851 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01851/index.shtml","XX","2","XX_1851dB"
"142","17.06.1999","RV","Arzneiwareneinfuhrgesetz, Änderung","1826 d.B.","https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01826/index.shtml","XX","2","XX_1826dB"
